archetype,Projects,Countries,Mean_Outlier,Mean_Cluster_Size
INCENTIVIZED_SOCIAL_CONTENT_PLATFORM,1,1,0.782,35.0
INCENTIVIZED_TASK_PLATFORM,1,1,0.926,0.0
INCENTIVIZED_WASTE_CLASSIFICATION_PLATFORM,1,1,0.712,108.0
INCIDENT_RESPONSE_COORDINATION_SYSTEM,1,1,0.0,17.0
INFLUENCER_MARKETING_ANALYTICS_PLATFORM,1,1,0.928,0.0
INSTALLMENT_PAYMENT_PROTOCOL,1,1,0.692,0.0
INSTANT_PAYOUT_PLATFORM,1,1,0.903,0.0
INSTITUTIONAL_DEFI_ORCHESTRATOR,1,1,0.88,0.0
INSTITUTIONAL_DEFI_PLATFORM,1,1,0.791,0.0
INSTITUTIONAL_SETTLEMENT_INFRASTRUCTURE,1,1,0.934,0.0
INSURANCE_INFRASTRUCTURE_PLATFORM,1,1,0.0,11.0
INTEGRATED_WEB3_SOCIAL_PLATFORM,1,1,0.0,35.0
INTEGRITY_VERIFICATION_PROTOCOL,1,1,0.0,16.0
INTENT_BASED_EXECUTION_ENGINE,1,1,0.576,0.0
INTENT_BASED_SWAP_PROTOCOL,1,1,0.0,11.0
INTENT_BASED_TRANSACTION_ROUTER,1,1,0.898,0.0
INTENT_LAYER,1,1,0.91,0.0
INTENT_RESOLUTION_NETWORK,1,1,0.917,0.0
INTEREST_RATE_SWAP_PROTOCOL,1,1,0.84,0.0
INVESTMENT_ACCOUNT_WITH_CREDIT_LINE,1,1,0.557,77.0
INVOICE_AND_ESCROW_PROTOCOL,1,1,0.711,80.0
INVOICE_FACTORING_MARKETPLACE,1,1,0.937,0.0
3D_ASSET_MARKETPLACE,1,1,0.916,0.0
INVOICE_TO_PAYMENT_AUTOMATION,1,1,0.589,103.0
INVOICING_AND_PAYMENT_PLATFORM,1,1,0.711,80.0
INVOICING_AND_PAYMENT_TRACKER,1,1,0.711,80.0
INVOICING_MANAGEMENT_SYSTEM,1,1,0.711,80.0
IN_CHAT_TOKEN_DISTRIBUTION_BOT,1,1,0.802,0.0
IN_GAME_ITEM_MARKETPLACE,1,1,0.865,80.0
IRL_SOCIAL_GRAPH_BUILDER,1,1,0.756,35.0
ISOLATED_LENDING_PROTOCOL,1,1,0.095,58.0
ISSUE_REPORTING_PLATFORM,1,1,0.9,0.0
KEY_VALUE_STORE,1,1,0.664,0.0
LENDING_POSITION_TOKENIZER,1,1,0.261,58.0
3D_AVATAR_AI_AGENT_PLATFORM,1,1,0.888,0.0
LEVERAGED_MULTI_ASSET_DEX,1,1,0.425,24.0
LEVERAGED_TRADING_PLATFORM,1,1,0.0,24.0
LEVERAGED_TRADING_PROTOCOL,1,1,0.183,24.0
LEVERAGED_YIELD_OPTIMIZER,1,1,0.0,77.0
ACADEMIC_CONTENT_SHARING_PLATFORM,1,1,0.0,37.0
LICENSED_DIGITAL_ASSET_MARKETPLACE,1,1,0.0,21.0
LIFESTYLE_MANAGEMENT_PLATFORM,1,1,0.151,108.0
LIQUIDATION_PROTECTION_PROTOCOL,1,1,0.867,0.0
LIQUIDITY_AGGREGATOR,1,1,0.0,11.0
LIQUIDITY_BOOTSTRAPPING_PROTOCOL,1,1,0.859,0.0
LIQUIDITY_HUB,1,1,0.0,11.0
LIQUIDITY_MANAGEMENT_DASHBOARD,1,1,0.0,11.0
LIQUIDITY_POOL_AGGREGATOR,1,1,0.37,77.0
LIQUIDITY_PROTOCOL,1,1,0.929,0.0
LIQUIDITY_REALLOCATION_LAUNCHPAD,1,1,0.0,37.0
LIQUIDITY_RISK_ANALYTICS,1,1,0.857,0.0
ACCELERATOR_LAUNCHPAD,1,1,0.0,37.0
LIQUID_STAKING_TOKEN,1,1,0.0,10.0
LIVESTOCK_ASSET_TOKENIZATION_PLATFORM,1,1,0.0,108.0
LIVE_BETTING_OVERLAY,1,1,0.0,139.0
LIVE_STREAMING_COMPETITION_PLATFORM,1,1,0.091,167.0
LIVE_STREAMING_STUDIO,1,1,0.424,41.0
LIVE_STREAM_INTERACTION_OVERLAY,1,1,0.821,80.0
LIVE_STREAM_TIPPING_PLATFORM,1,1,0.001,11.0
LIVE_TRADED_MUSIC_BATTLE_PLATFORM,1,1,0.481,41.0
LLM_APPLICATION_FRAMEWORK,1,1,0.0,27.0
LOCAL_C2C_AUCTION_MARKETPLACE,1,1,0.878,80.0
LOCAL_SERVICE_MARKETPLACE,1,1,0.717,80.0
LOCATION_BASED_AD_NETWORK,1,1,0.003,12.0
LOCATION_BASED_AR_GAME,1,1,0.722,167.0
LOCATION_BASED_DIGITAL_COLLECTIBLE_PLATFORM,1,1,0.046,21.0
LOCATION_BASED_REWARD_GAME,1,1,0.751,167.0
LOCATION_BASED_SOCIAL_GAME,1,1,0.0,17.0
LOCATION_BASED_SOCIAL_NETWORK,1,1,0.756,35.0
LOGISTICS_MANAGEMENT_PLATFORM,1,1,0.044,14.0
LOYALTY_POINT_EXCHANGE,1,1,0.814,0.0
LP_MANAGEMENT_APP,1,1,0.574,77.0
LP_MANAGEMENT_PLATFORM,1,1,0.0,11.0
LVR_MITIGATION_PROTOCOL,1,1,0.0,11.0
MACRO_INTELLIGENCE_TERMINAL,1,1,0.543,30.0
MANAGED_DEFI_INVESTMENT_PLATFORM,1,1,0.0,77.0
MARKET_DATA_ORACLE,1,1,0.073,21.0
MARKET_INTELLIGENCE_PLATFORM,1,1,0.558,30.0
MEAL_SUBSCRIPTION_PLATFORM,1,1,0.933,0.0
MEDIA_AUTHENTICATION_PLATFORM,1,1,0.243,24.0
MEDIA_PLATFORM,1,1,0.304,41.0
MEMECOIN_LAUNCHPAD_WITH_REVENUE_SHARE,1,1,0.0,37.0
MERCHANT_CRYPTO_PAYMENT_SYSTEM,1,1,0.156,18.0
MERCHANT_PAYMENT_DATA_PLATFORM,1,1,0.755,0.0
MERCHANT_PAYMENT_GATEWAY_CONFIGURATOR,1,1,0.695,0.0
MERCHANT_PAYMENT_INBOX,1,1,0.803,0.0
MERCHANT_POINT_OF_SALE,1,1,0.695,0.0
MESSAGING_APP_TRADING_INTERFACE,1,1,0.802,0.0
MESSAGING_BASED_APPROVAL_BOT,1,1,0.903,0.0
MEV_ANALYTICS_PLATFORM,1,1,0.87,0.0
MEV_BOT_INFRASTRUCTURE,1,1,0.87,0.0
MEV_CASHBACK_PROTOCOL,1,1,0.868,0.0
MEV_OBSERVABILITY_PLATFORM,1,1,0.87,0.0
MEV_PROTECTED_DEX,1,1,0.896,0.0
MEV_PROTECTED_TRADING_TERMINAL,1,1,0.87,0.0
MEV_PROTECTION_PLATFORM,1,1,0.87,0.0
ACCESSIBILITY_ASSISTANT,1,1,0.891,0.0
MICRO_INVESTMENT_PLATFORM,1,1,0.872,0.0
MICRO_INVESTMENT_PROTOCOL,1,1,0.858,0.0
MICRO_LENDING_PROTOCOL,1,1,0.0,58.0
MICRO_PAYMENT_INFRASTRUCTURE,1,1,0.0,52.0
MICRO_PAYMENT_NETWORK,1,1,0.692,0.0
MICRO_TASK_MARKETPLACE,1,1,0.492,80.0
MICRO_TASK_PLATFORM,1,1,0.865,80.0
MILESTONE_BASED_CROWDFUNDING_PLATFORM,1,1,0.0,16.0
ACCESS_CONTROL_SYSTEM,1,1,0.48,0.0
MILESTONE_BASED_FUNDING_PROTOCOL,1,1,0.37,16.0
MILESTONE_ESCROW_PLATFORM,1,1,0.112,80.0
MINING_ECOSYSTEM_HUB,1,1,0.912,0.0
ML_OPS_PLATFORM,1,1,0.0,22.0
MMORPG_GAME,1,1,0.0,167.0
MOBILE_AI_OVERLAY,1,1,0.658,0.0
MOBILE_CONNECTIVITY_SERVICE,1,1,0.0,103.0
MOBILE_DATA_AVAILABILITY_LAYER,1,1,0.913,0.0
MOBILE_DISCIPLINE_ENFORCEMENT_APP,1,1,0.0,17.0
MOBILE_MMORPG_WITH_ONCHAIN_ECONOMY,1,1,0.421,167.0
MOBILE_P2P_PAYMENT_APP,1,1,0.77,0.0
YIELD_BEARING_RWA_PLATFORM,1,1,0.0,108.0
MOBILE_PAYMENT_GATEWAY,1,1,0.156,18.0
YIELD_BEARING_TOKEN_LAUNCHPAD,1,1,0.209,77.0
MOBILE_POW_MINING_PROTOCOL,1,1,0.925,0.0
MOBILE_RUNNER_GAME_WITH_REWARDS,1,1,0.725,167.0
MOBILE_SOCIAL_TRADING_APP,1,1,0.466,35.0
MOTION_CONTROLLED_MINIGAME_COLLECTION,1,1,0.754,167.0
MOVE_TO_EARN_APP,1,1,0.0,10.0
MOVE_TO_EARN_GAME,1,1,0.0,10.0
MULTIPLAYER_CARD_GAME,1,1,0.172,167.0
MULTIPLAYER_CARD_GAME_PRIVACY_SDK,1,1,0.064,167.0
MULTISIG_SECURITY_SCANNER,1,1,0.0,58.0
MULTI_CHAIN_SECURITY_AND_PRIVACY_LAYER,1,1,0.916,0.0
MULTI_FACTOR_AUTHENTICATION_SYSTEM,1,1,0.0,20.0
MULTI_FUNCTION_CRYPTO_WALLET,1,1,0.82,0.0
MULTI_PARTY_ESCROW_PAYMENT_SYSTEM,1,1,0.3,80.0
MULTI_PARTY_PAYMENT_VAULT,1,1,0.903,0.0
MULTI_PLATFORM_FEE_AGGREGATOR,1,1,0.079,15.0
MULTI_SIG_WALLET_PROTOCOL,1,1,0.344,20.0
MUSIC_COLLABORATION_PLATFORM,1,1,0.234,41.0
MUSIC_GAMING_PLATFORM,1,1,0.234,41.0
NATURAL_CAPITAL_REGISTRY,1,1,0.599,108.0
YIELD_GENERATION_PROTOCOL,1,1,0.0,10.0
NATURAL_LANGUAGE_DEFI_ORCHESTRATOR,1,1,0.0,18.0
NATURAL_LANGUAGE_ONCHAIN_ANALYTICS,1,1,0.0,67.0
NATURAL_LANGUAGE_PAYMENT_ENGINE,1,1,0.816,0.0
NEOBANK_FINANCIAL_APP,1,1,0.79,0.0
NETWORK_HEALTH_ORACLE,1,1,0.544,67.0
NETWORK_MONITORING_DASHBOARD,1,1,0.544,67.0
NETWORK_OPTIMIZATION_LAYER,1,1,0.912,0.0
NEURO_CONTROL_SYSTEM,1,1,0.891,0.0
NEWS_AGGREGATOR_WITH_REWARDS,1,1,0.437,12.0
NFT_AUCTION_PLATFORM,1,1,0.046,21.0
NFT_BASED_ACCESS_CONTROL,1,1,0.707,0.0
NFT_COLLATERALIZED_LENDING_PLATFORM,1,1,0.095,58.0
NFT_GAMIFICATION_PLATFORM,1,1,0.701,167.0
NFT_GATED_AI_ACCESS_PROTOCOL,1,1,0.898,0.0
NFT_GATED_SOCIAL_PLATFORM,1,1,0.0,41.0
NFT_GIFTING_PLATFORM,1,1,0.046,21.0
NFT_LAUNCHPAD,1,1,0.362,37.0
NFT_PROGRAMMABILITY_PROTOCOL,1,1,0.923,0.0
NFT_PROVENANCE_SYSTEM,1,1,0.135,24.0
NFT_QR_ART_GENERATOR,1,1,0.081,21.0
NFT_SOCIAL_MARKETPLACE,1,1,0.424,41.0
NFT_STATE_MANAGEMENT_PROTOCOL,1,1,0.109,167.0
NFT_TICKETING_PLATFORM,1,1,0.0,11.0
NFT_TICKET_MARKETPLACE,1,1,0.0,11.0
NFT_TOKEN_LAUNCHPAD,1,1,0.362,37.0
NFT_TRADING_CARD_GAME,1,1,0.0,167.0
NFT_YIELD_MARKETPLACE,1,1,0.26,77.0
NON_CUSTODIAL_INHERITANCE_VAULT,1,1,0.0,18.0
NON_CUSTODIAL_INVESTMENT_VAULT,1,1,0.483,77.0
NON_CUSTODIAL_PAYMENTS_WALLET,1,1,0.805,0.0
NON_CUSTODIAL_PAYMENT_LINK,1,1,0.0,18.0
NON_CUSTODIAL_WALLET,1,1,0.0,20.0
NO_CODE_AUTOMATION_PLATFORM,1,1,0.852,0.0
NO_CODE_GAME_BUILDER,1,1,0.67,27.0
NO_CODE_GAME_CREATION_PLATFORM,1,1,0.0,167.0
NO_CODE_NFT_LAUNCHPAD,1,1,0.362,37.0
NO_CODE_TOKEN_LAUNCHPAD,1,1,0.362,37.0
NUMBER_PICKING_BETTING_GAME,1,1,0.537,167.0
OBSTACLE_AVOIDANCE_ARCADE_GAME,1,1,0.624,167.0
OFFCHAIN_PRIVACY_LAYER,1,1,0.023,103.0
OFFLINE_FIRST_PAYMENT_NETWORK,1,1,0.82,0.0
OFFLINE_P2P_PAYMENT_NETWORK,1,1,0.848,0.0
OFFLINE_PAYMENT_APP,1,1,0.82,0.0
OFFLINE_SOLANA_TRANSACTION_RELAY,1,1,0.848,0.0
OFFLINE_SYSTEMS_EDUCATION_PLATFORM,1,1,0.318,37.0
OFFLINE_TRANSACTION_LAYER,1,1,0.848,0.0
OFFLINE_TRANSACTION_RELAY_SDK,1,1,0.848,0.0
ONCHAIN_ACCOUNTING_SYSTEM,1,1,0.073,21.0
ONCHAIN_ACTIVITY_MONITOR,1,1,0.169,67.0
ONCHAIN_ADVERTISING_PLATFORM,1,1,0.0,12.0
ONCHAIN_AGENT_INFRASTRUCTURE,1,1,0.0,19.0
ONCHAIN_AI_AGENT_PERMISSION_MANAGER,1,1,0.459,0.0
ONCHAIN_AI_AGENT_SPEND_CONTROL,1,1,0.448,27.0
YIELD_OPTIMIZATION_VAULT,1,1,0.209,77.0
ONCHAIN_ASSESSMENT_PLATFORM,1,1,0.751,0.0
ONCHAIN_ASSET_COLLATERAL_VERIFICATION,1,1,0.636,108.0
ONCHAIN_ASSET_COMPOSITION_PROTOCOL,1,1,0.64,17.0
ONCHAIN_ASSET_MANAGEMENT_PLATFORM,1,1,0.083,77.0
ONCHAIN_AUDIT_LOG_ENGINE,1,1,0.059,23.0
ONCHAIN_AUTOMATION_AGENT,1,1,0.652,0.0
ONCHAIN_AUTOMATION_AGENT_PLATFORM,1,1,0.0,19.0
YIELD_OPTIMIZER,1,1,0.0,10.0
ONCHAIN_BEHAVIORAL_ANALYTICS_ENGINE,1,1,0.606,67.0
ONCHAIN_BEHAVIORAL_ANALYTICS_PLATFORM,1,1,0.528,30.0
ONCHAIN_BILLING_AND_PAYMENT_PROTOCOL,1,1,0.0,17.0
ONCHAIN_BILLING_AND_RECONCILIATION_PLATFORM,1,1,0.894,0.0
ONCHAIN_BILLING_INFRASTRUCTURE,1,1,0.0,17.0
ONCHAIN_CARBON_OFFSET_REGISTRY,1,1,0.468,108.0
ONCHAIN_CERTIFICATION_PLATFORM,1,1,0.414,37.0
ONCHAIN_CHALLENGE_PLATFORM,1,1,0.034,167.0
ONCHAIN_COLLECTIBLE_CARD_GAME,1,1,0.0,167.0
ONCHAIN_COMMITMENT_DATING_APP,1,1,0.756,35.0
ONCHAIN_COMMUNITY_ENERGY_MANAGEMENT_PROTOCOL,1,1,0.636,108.0
ONCHAIN_COMPLIANCE_INFRASTRUCTURE,1,1,0.804,0.0
ONCHAIN_COMPLIANCE_VERIFICATION,1,1,0.522,0.0
ONCHAIN_COMPLIANCE_VERIFIER,1,1,0.882,0.0
ONCHAIN_COUNTERPARTY_VERIFICATION,1,1,0.928,0.0
ONCHAIN_CREDENTIAL_PLATFORM,1,1,0.891,0.0
ONCHAIN_CREDIT_PROTOCOL,1,1,0.104,58.0
ONCHAIN_CREDIT_SCORING_ENGINE,1,1,0.413,58.0
ONCHAIN_CREDIT_SCORING_FOR_FORECASTERS,1,1,0.207,139.0
ONCHAIN_CREDIT_SCORING_LENDING,1,1,0.0,58.0
ONCHAIN_CREDIT_SCORING_PLATFORM,1,1,0.0,58.0
YIELD_STRATEGY_BUILDER,1,1,0.209,77.0
ONCHAIN_DATA_ANALYTICS_DASHBOARD,1,1,0.544,67.0
ONCHAIN_DATA_INTERPRETER,1,1,0.583,67.0
ONCHAIN_DATA_STORAGE_PROTOCOL,1,1,0.0,23.0
ONCHAIN_DEVELOPER_EDUCATION,1,1,0.712,37.0
ONCHAIN_DEVICE_LIFECYCLE_MANAGER,1,1,0.473,28.0
ONCHAIN_DISPUTE_RESOLUTION_PROTOCOL,1,1,0.0,14.0
ONCHAIN_DOCUMENT_NOTARIZATION,1,1,0.0,24.0
ONCHAIN_DUE_DILIGENCE_PLATFORM,1,1,0.791,0.0
ONCHAIN_EDUCATIONAL_ARCHIVE,1,1,0.0,37.0
ONCHAIN_EQUITY_MANAGEMENT_PLATFORM,1,1,0.248,37.0
ONCHAIN_EQUITY_PLATFORM,1,1,0.238,37.0
ONCHAIN_ESCROW_RENTAL_MARKETPLACE,1,1,0.405,80.0
ONCHAIN_ESCROW_SERVICE,1,1,0.221,80.0
ONCHAIN_ESG_VERIFICATION_PLATFORM,1,1,0.812,108.0
ONCHAIN_ETF_PLATFORM,1,1,0.79,0.0
ONCHAIN_EVENT_MANAGEMENT_AND_PRIZE_DISTRIBUTION,1,1,0.0,10.0
ONCHAIN_EXECUTION_GOVERNANCE,1,1,0.865,0.0
ONCHAIN_FINANCIAL_REPORTING,1,1,0.0,21.0
ONCHAIN_FITNESS_VERIFICATION_APP,1,1,0.0,10.0
ONCHAIN_FORENSICS_PLATFORM,1,1,0.624,67.0
ONCHAIN_FORENSICS_TOOL,1,1,0.624,67.0
ONCHAIN_FRAUD_DETECTION,1,1,0.637,67.0
YIELD_VAULT,1,1,0.411,77.0
ONCHAIN_FRAUD_DETECTOR,1,1,0.0,58.0
ONCHAIN_FUNDRAISING_PLATFORM,1,1,0.0,16.0
ONCHAIN_FUND_MANAGEMENT_PLATFORM,1,1,0.812,0.0
ONCHAIN_GAMBLING_GAME,1,1,0.601,167.0
ONCHAIN_GAMIFIED_ONBOARDING_PLATFORM,1,1,0.0,167.0
ONCHAIN_GOVERNANCE_PLATFORM,1,1,0.688,0.0
ONCHAIN_IDENTITY_GENERATOR,1,1,0.62,0.0
ONCHAIN_IDENTITY_MANAGEMENT_SYSTEM,1,1,0.086,35.0
ONCHAIN_IDENTITY_ONBOARDING_GATEWAY,1,1,0.319,35.0
ONCHAIN_IDENTITY_PROVIDER,1,1,0.086,35.0
ZERO_SLIPPAGE_DEX,1,1,0.301,24.0
ONCHAIN_IDENTITY_REPUTATION_SYSTEM,1,1,0.086,35.0
ONCHAIN_IDENTITY_VISUALIZER,1,1,0.929,0.0
ONCHAIN_IMPACT_INCENTIVE_PLATFORM,1,1,0.0,15.0
ONCHAIN_IMPACT_VERIFICATION_PLATFORM,1,1,0.0,15.0
ONCHAIN_INCENTIVE_PLATFORM,1,1,0.95,0.0
ONCHAIN_INHERITANCE_PROTOCOL,1,1,0.0,18.0
ZK_AUCTION_PROTOCOL,1,1,0.0,17.0
ONCHAIN_INSURANCE_SETTLEMENT_PROTOCOL,1,1,0.0,11.0
ONCHAIN_INSURANCE_VERIFIER,1,1,0.0,11.0
ONCHAIN_INTELLIGENCE_PLATFORM,1,1,0.0,21.0
ONCHAIN_INVESTIGATION_TOOL,1,1,0.624,67.0
ONCHAIN_INVOICING_AND_CONTRACTS,1,1,0.711,80.0
ONCHAIN_INVOICING_PLATFORM,1,1,0.711,80.0
ONCHAIN_IP_ENFORCEMENT_AGENT,1,1,0.05,23.0
ONCHAIN_IP_GOVERNANCE_PLATFORM,1,1,0.05,23.0
ONCHAIN_LEADERBOARD_GAME,1,1,0.0,167.0
ONCHAIN_LEARNING_PLATFORM,1,1,0.467,37.0
ONCHAIN_LOCAL_COMMERCE_PROTOCOL,1,1,0.845,108.0
ONCHAIN_LOGIC_BUILDER,1,1,0.0,27.0
ONCHAIN_LOOT_BASED_GAME,1,1,0.0,167.0
ONCHAIN_LOTTERY_GAME,1,1,0.0,167.0
ONCHAIN_LOTTERY_PLATFORM,1,1,0.0,167.0
ONCHAIN_LOTTERY_PROTOCOL,1,1,0.0,167.0
ONCHAIN_LOYALTY_PAYMENT_SYSTEM,1,1,0.241,15.0
ONCHAIN_MERCH_INFRASTRUCTURE,1,1,0.604,0.0
ONCHAIN_MESSAGE_BOARD,1,1,0.399,35.0
ONCHAIN_MESSAGING_APP,1,1,0.0,35.0
ONCHAIN_OBSERVABILITY_PLATFORM,1,1,0.239,67.0
ONCHAIN_OPERATIONAL_SECURITY_GATEWAY,1,1,0.0,58.0
ONCHAIN_OPTIONS_MARKETPLACE,1,1,0.0,10.0
ONCHAIN_OPTIONS_PLATFORM,1,1,0.0,10.0
ONCHAIN_OPTIONS_TRADING_PLATFORM,1,1,0.0,10.0
ONCHAIN_ORDERBOOK_DEX,1,1,0.301,24.0
ONCHAIN_ORDERBOOK_EXCHANGE,1,1,0.301,24.0
ONCHAIN_PAYMENT_ANALYTICS,1,1,0.803,0.0
ONCHAIN_PAYMENT_GATEWAY,1,1,0.703,0.0
ONCHAIN_PAYMENT_MANDATE_SYSTEM,1,1,0.691,103.0
ZK_COMPILER,1,1,0.0,11.0
ONCHAIN_PAYMENT_SETTLEMENT,1,1,0.727,80.0
ONCHAIN_PAYMENT_WORKFLOW,1,1,0.634,80.0
ONCHAIN_PAYROLL_SYSTEM,1,1,0.0,103.0
ONCHAIN_PERFORMANCE_MARKETING_PLATFORM,1,1,0.835,0.0
ONCHAIN_POLICY_ENFORCEMENT,1,1,0.034,16.0
ZK_COMPLIANCE_INFRASTRUCTURE,1,1,0.0,11.0
ZK_COMPRESSION_TOOLKIT,1,1,0.758,27.0
ONCHAIN_PRIVATE_PAYROLL_SYSTEM,1,1,0.0,103.0
ONCHAIN_PRIZE_DISTRIBUTION_GAME,1,1,0.064,167.0
ONCHAIN_PROCUREMENT_MARKETPLACE,1,1,0.0,17.0
ONCHAIN_PRODUCT_ANALYTICS,1,1,0.239,67.0
ONCHAIN_PRODUCT_CLAIM_VERIFICATION_MARKET,1,1,0.187,139.0
ONCHAIN_PROFESSIONAL_IDENTITY_NETWORK,1,1,0.549,0.0
ONCHAIN_PROOF_GENERATOR,1,1,0.907,0.0
ONCHAIN_PROPERTY_MANAGEMENT_PROTOCOL,1,1,0.139,108.0
ONCHAIN_PROPERTY_REGISTRY,1,1,0.62,108.0
ONCHAIN_PROVABLY_FAIR_GAME,1,1,0.65,167.0
ONCHAIN_QUESTING_PLATFORM,1,1,0.034,167.0
ONCHAIN_RAFFLE_PLATFORM,1,1,0.0,167.0
ONCHAIN_RAFFLE_PROTOCOL,1,1,0.0,167.0
ONCHAIN_RECEIVABLES_FINANCING,1,1,0.911,0.0
ONCHAIN_RECRUITMENT_ATTRIBUTION_PROTOCOL,1,1,0.549,0.0
ONCHAIN_REPUTATION_PROTOCOL,1,1,0.549,0.0
ZK_CONCENTRATED_LIQUIDITY_PROTOCOL,1,1,0.534,103.0
ONCHAIN_RESEARCH_VERIFICATION,1,1,0.603,0.0
ONCHAIN_RIDE_HAILING_PLATFORM,1,1,0.933,0.0
ONCHAIN_RISK_ANALYTICS_PLATFORM,1,1,0.572,67.0
ONCHAIN_RISK_ASSESSMENT_PLATFORM,1,1,0.872,0.0
ONCHAIN_RISK_ASSESSMENT_TOOL,1,1,0.527,54.0
ONCHAIN_RWA_EXCHANGE,1,1,0.517,108.0
ONCHAIN_SECURITY_ALERT_SYSTEM,1,1,0.633,58.0
ONCHAIN_SECURITY_FIREWALL,1,1,0.0,58.0
ONCHAIN_SECURITY_GATEWAY,1,1,0.865,0.0
ONCHAIN_SECURITY_SCANNER,1,1,0.0,54.0
ONCHAIN_SKILL_ARCADE_PLATFORM,1,1,0.308,167.0
ONCHAIN_SOCIAL_NETWORK,1,1,0.0,35.0
ONCHAIN_SOCIAL_SAVINGS_POOL,1,1,0.0,12.0
ONCHAIN_STATIC_SITE_HOSTING,1,1,0.274,24.0
ONCHAIN_SUBSCRIPTION_BILLING_PLATFORM,1,1,0.0,17.0
ONCHAIN_SUBSCRIPTION_PROTOCOL,1,1,0.0,17.0
ONCHAIN_SUPPLY_CHAIN_TRACEABILITY,1,1,0.0,24.0
ONCHAIN_SUPPLY_CHAIN_TRACKING,1,1,0.0,24.0
ZK_CREDIT_ASSESSMENT_PROTOCOL,1,1,0.0,10.0
ONCHAIN_TAX_AUTOMATION_PROTOCOL,1,1,0.027,17.0
ZK_CREDIT_SCORING_PROTOCOL,1,1,0.095,58.0
ONCHAIN_TICKETING_PLATFORM,1,1,0.0,11.0
ONCHAIN_TOURNAMENT_PLATFORM,1,1,0.629,167.0
ONCHAIN_TRADING_AUTOMATION_PLATFORM,1,1,0.799,0.0
ONCHAIN_TRADING_CARD_GAME,1,1,0.287,167.0
ONCHAIN_TRADING_EXECUTION_ENGINE,1,1,0.814,0.0
ONCHAIN_TRADING_LIVE_STREAMING_PLATFORM,1,1,0.424,41.0
ONCHAIN_TRADING_PLATFORM,1,1,0.806,0.0
ONCHAIN_TRADING_SIGNALER,1,1,0.669,54.0
ONCHAIN_TRADING_TERMINAL,1,1,0.427,30.0
ONCHAIN_TRANSACTION_EXPLAINER,1,1,0.656,67.0
ONCHAIN_TRANSACTION_INTERPRETER,1,1,0.594,67.0
ONCHAIN_TRANSPARENCY_PROTOCOL,1,1,0.276,15.0
ONCHAIN_TREASURE_HUNT_GAME,1,1,0.064,167.0
ONCHAIN_TREASURY_MANAGEMENT_PLATFORM,1,1,0.874,0.0
ACTION_ADVENTURE_GAME,1,1,0.0,167.0
ONCHAIN_TREASURY_OS,1,1,0.874,0.0
ONCHAIN_TTRPG_ENTRY_LOOP,1,1,0.0,167.0
AGENT_DEFI_PRIVACY_LAYER,1,1,0.75,103.0
ONCHAIN_VOTING_SYSTEM,1,1,0.688,0.0
ONCHAIN_WAGERING_GAME,1,1,0.508,167.0
ONCHAIN_ZK_BATTLESHIP_GAME,1,1,0.0,167.0
ONLINE_MARKETPLACE,1,1,0.877,80.0
ON_DEMAND_STAFFING_MARKETPLACE,1,1,0.844,108.0
OPEN_SOURCE_PROJECT_DISCOVERY_PLATFORM,1,1,0.931,0.0
OPEN_SOURCE_TOKENIZATION_PLATFORM,1,1,0.931,0.0
OPTIMISTIC_ORACLE,1,1,0.55,0.0
OPTIONS_PROTOCOL,1,1,0.0,10.0
OPTIONS_YIELD_PROTOCOL,1,1,0.0,10.0
ORACLE_BASED_DEX,1,1,0.0,24.0
ORACLE_NETWORK,1,1,0.559,0.0
ORDERBOOK_DEX_WITH_MAKER_PROTECTION,1,1,0.301,24.0
ORDERBOOK_EXCHANGE,1,1,0.301,24.0
OTC_TRADING_PROTOCOL,1,1,0.731,0.0
P2P_CASH_DELIVERY_NETWORK,1,1,0.0,10.0
P2P_COMMERCE_PROTOCOL,1,1,0.405,80.0
AGENT_DEVELOPMENT_PLATFORM,1,1,0.0,19.0
P2P_ENERGY_MARKETPLACE,1,1,0.636,108.0
P2P_EXCHANGE,1,1,0.735,0.0
P2P_FIAT_GATEWAY,1,1,0.0,10.0
P2P_FIAT_ON_OFF_RAMP,1,1,0.833,0.0
P2P_GOODS_MARKETPLACE,1,1,0.865,80.0
AGENT_FINANCIAL_ORCHESTRATOR,1,1,0.0,11.0
P2P_OTC_TRADING_PLATFORM,1,1,0.0,18.0
P2P_PAYMENTS_APP,1,1,0.786,0.0
P2P_PAYMENT_WALLET,1,1,0.79,0.0
P2P_STABLECOIN_PAYMENT_NETWORK,1,1,0.549,24.0
P2P_WAGERING_GAME,1,1,0.455,167.0
PAID_MESSAGING_APP,1,1,0.0,35.0
PARAMETRIC_INSURANCE_PLATFORM,1,1,0.0,11.0
PARAMETRIC_INSURANCE_PROTOCOL,1,1,0.0,11.0
PARAMETRIC_RISK_MANAGEMENT_PROTOCOL,1,1,0.819,0.0
PARLAY_PREDICTION_MARKET_LAYER,1,1,0.294,139.0
PASSKEY_WALLET,1,1,0.0,20.0
PATIENT_HEALTH_RECORD_MANAGER,1,1,0.0,28.0
PATIENT_MONITORING_SYSTEM,1,1,0.539,28.0
PAYMASTER_INFRASTRUCTURE,1,1,0.843,0.0
PAYMENT_AND_REWARD_ECOSYSTEM,1,1,0.749,103.0
PAYMENT_AUTOMATION_PLATFORM,1,1,0.0,17.0
